435-데이터지능연구실,126.6337595,37.374159,126.6337095,37.3741051,126.6337807,37.3740616,126.6338293,37.3741157,126.6337595,37.374159,,,,,,,,
436-뉴로모픽 컴퓨팅 시스템 연구실,126.633696,37.374198,126.6336447,37.374144,126.6337095,37.3741051,126.6337595,37.374159,126.633696,37.374198,,,,,,,,
401U-화장실(남),126.633596,37.3742049,126.6335774,37.3741854,126.633645,37.374144,126.6336636,37.3741641,126.633596,37.3742049,,,,,,,,
402U-화장실(여),126.633947,37.3745674,126.6340166,37.3745256,126.6340342,37.3745444,126.6339648,37.3745864,126.633947,37.3745674,,,,,,,,
501-컴퓨터실습실-3,126.6334337,37.3742719,126.6335786,37.3741843,126.6336278,37.3742347,126.6334825,37.3743222,126.6334337,37.3742719,,,,,,,,
502-HW실습실,126.6333703,37.37439,126.6333233,37.374338,126.6334347,37.374271,126.6334826,37.3743221,126.6333703,37.37439,,,,,,,,
"503(A,B)-연구용실험실",126.6332885,37.374472,126.6332551,37.3744923,126.6331887,37.3744216,126.6332215,37.3744016,126.6332885,37.374472,,,,,,,,
504-강의실(중)-1,126.6333568,37.3744307,126.6334649,37.3743656,126.6335123,37.3744167,126.6334044,37.3744819,126.6333568,37.3744307,,,,,,,,
505-강의실(중)-2,126.6335723,37.3743011,126.6336205,37.3743513,126.6335119,37.3744161,126.6334643,37.3743661,126.6335723,37.3743011,,,,,,,,
506-IMPRESS연구실,126.6335723,37.3743011,126.63364,37.3742597,126.6336886,37.3743109,126.6336205,37.3743513,126.6335723,37.3743011,,,,,,,,
509-교수연구실(정보통신-이병주),126.6338579,37.3745407,126.6338097,37.3744891,126.6338452,37.3744678,126.6338936,37.3745197,126.6338579,37.3745407,,,,,,,,
509A-강사대기실,126.6338589,37.3745401,126.6338214,37.3745638,126.6337722,37.3745123,126.6338097,37.3744891,126.6338589,37.3745401,,,,,,,,
510-퀀텀라이파이연구실,126.6337725,37.3745122,126.6338224,37.3745625,126.633783,37.3745863,126.6337349,37.3745354,126.6337725,37.3745122,,,,,,,,
510A-퀀텀라이파이연구실,126.6337349,37.3745351,126.6337833,37.3745861,126.633746,37.3746089,126.6336962,37.3745589,126.6337349,37.3745351,,,,,,,,
511-컴퓨터실험실-4,126.633608,37.3746924,126.6335601,37.3746413,126.6336986,37.3745573,126.6337471,37.3746082,126.633608,37.3746924,,,,,,,,
512-서버실,126.6335374,37.3748445,126.6334734,37.3747765,126.6335447,37.3747315,126.6336099,37.3747995,126.6335374,37.3748445,,,,,,,,
513-컴퓨터공학부 학생회실(야),126.6337116,37.3747394,126.6336629,37.3746878,126.6337,37.3746653,126.6337492,37.3747169,126.6337116,37.3747394,,,,,,,,
514-프로젝트실-2,126.6337,37.3746653,126.6337677,37.374625,126.6338156,37.3746758,126.6337492,37.3747169,126.6337,37.3746653,,,,,,,,
515-햅틱공학연구실,126.6337667,37.3746259,126.6338042,37.3746035,126.6338515,37.3746542,126.6338145,37.3746767,126.6337667,37.3746259,,,,,,,,
515A-햅틱공학연구실,126.6338039,37.3746037,126.6338413,37.3745817,126.6338887,37.3746321,126.6338512,37.3746545,126.6338039,37.3746037,,,,,,,,
516-실시간 인공지능 연구실,126.6338408,37.3745824,126.6339167,37.3745371,126.6339647,37.3745866,126.6338876,37.3746322,126.6338408,37.3745824,,,,,,,,
517-네트워크 및 모바일 시스템 연구실,126.6340328,37.3745452,126.6339864,37.3744957,126.6340193,37.3744758,126.6340668,37.374525,126.6340328,37.3745452,,,,,,,,
517A-네트워크 및 모바일 시스템 연구실,126.6340668,37.374525,126.6340189,37.3744757,126.6340533,37.374455,126.6341004,37.3745038,126.6340668,37.374525,,,,,,,,
518-교수연구실(임베디드시스템-강우철),126.6339584,37.3744496,126.634015,37.3744139,126.6340414,37.3744425,126.6339839,37.3744766,126.6339584,37.3744496,,,,,,,,
519-교수연구실(정보통신-조경훈),126.6339584,37.3744501,126.6339327,37.3744229,126.6339895,37.3743871,126.6340151,37.3744142,126.6339584,37.3744501,,,,,,,,
520-교수연구실(정보통신-전현채),126.6339075,37.3743953,126.6339647,37.3743607,126.6339895,37.3743871,126.6339327,37.3744229,126.6339075,37.3743953,,,,,,,,
521-교수연구실(컴퓨터공학부-구민석),126.6339075,37.3743953,126.633881,37.374367,126.6339382,37.3743327,126.6339647,37.3743607,126.6339075,37.3743953,,,,,,,,
522-교수연구실(컴퓨터공학부-이면섭),126.6338814,37.3743667,126.633856,37.3743395,126.6339128,37.3743052,126.6339382,37.3743327,126.6338814,37.3743667,,,,,,,,
523-교수연구실(컴퓨터공학부-안재균),126.6338285,37.374311,126.633886,37.3742765,126.6339128,37.3743052,126.633856,37.3743395,126.6338285,37.374311,,,,,,,,
524-교수연구실(컴퓨터공학부-최대진),126.6338031,37.3742836,126.6338602,37.3742488,126.633886,37.3742765,126.6338285,37.374311,126.6338031,37.3742836,,,,,,,,
525-교수연구실(컴퓨터공학부-신유현),126.6337773,37.3742562,126.6338347,37.3742216,126.6338602,37.3742488,126.6338031,37.3742836,126.6337773,37.3742562,,,,,,,,
526-교수연구실(컴퓨터공학부-김우일),126.6337518,37.374229,126.633809,37.3741944,126.6338347,37.3742216,126.6337773,37.3742562,126.6337518,37.374229,,,,,,,,
527-교수연구실(컴퓨터공학부-박문주),126.6337274,37.3742026,126.633784,37.374168,126.6338094,37.3741944,126.6337522,37.374229,126.6337274,37.3742026,,,,,,,,
528-시스템소프트웨어연구실,126.633696,37.374198,126.6336444,37.3741448,126.633718,37.3741002,126.6337682,37.3741528,126.633696,37.374198,,,,,,,,
501U-화장실(남),126.633595,37.3742043,126.6335761,37.3741859,126.6336468,37.3741435,126.6336645,37.3741627,126.633595,37.3742043,,,,,,,,
502U-화장실(여),126.6339462,37.374568,126.6340169,37.3745256,126.6340345,37.3745444,126.6339651,37.3745864,126.6339462,37.374568,,,,,,,,
